"customer_id","first_name","last_name","gender","dob","job_industry_category_id","wealth_segment_id","deceased_indicator","address_id","property_valuation"
1930,Ambrose,Bleasby,Male,1996-06-14,433,3,N,2603,10
1931,Boris,Syres,Male,1973-11-06,87,1,N,1228,8
1932,Sybila,Enefer,Female,1977-01-03,438,2,N,1973,1
1933,Ephraim,Fulep,Male,1980-09-10,743,1,N,5066,3
1934,Bryant,Tordiffe,Male,1963-01-17,1008,2,N,3657,2
1935,Galvan,"",Male,1974-11-13,871,5,N,5380,3
1936,Gisella,Scad,Female,1964-07-08,1032,6,N,2602,6
1937,Renaud,Gahagan,Male,1974-01-08,707,5,N,200,8
1938,Austin,Toopin,U,,447,6,N,5325,9
1939,Pierce,Cheke,Male,1992-05-03,844,6,N,1291,11
1940,Gabriellia,Coulter,Female,1977-03-02,857,4,N,6440,8
1941,Dmitri,Eleshenar,Male,1992-05-23,438,5,N,5628,9
1942,Abe,Townby,Male,1987-01-08,601,3,N,4024,9
1943,Armstrong,Style,Male,1985-10-03,193,2,N,1969,8
1944,Gregory,Balchin,Male,1980-07-30,10,4,N,4544,7
1945,Griffin,Gisbourn,Male,1978-07-10,516,4,N,3541,7
1946,Brannon,Gladman,Male,1959-01-04,765,5,N,5311,6
1947,Gretta,Patrone,Female,1963-12-11,763,2,N,824,6
1948,Elizabeth,Applewhaite,Female,1964-06-08,135,5,N,2685,8
1949,Onida,Cockshot,Female,1954-05-10,774,5,N,3709,12
1950,Berne,Fulkes,Male,1963-10-07,914,2,N,6312,9
1951,Rockie,MacCosty,Male,2000-06-07,560,6,N,6526,9
1952,Patrica,Donativo,Female,1974-01-29,530,6,N,4823,3
1953,Luisa,McGlue,Female,1978-06-05,937,3,N,6631,10
1954,Greg,Iacovo,Male,1967-11-29,333,1,N,7888,11
1955,Thornton,Vereker,Male,1980-11-22,669,5,N,7778,9
1956,Omero,Murra,Male,1994-07-08,183,2,N,4079,8
1957,Gary,Eager,Male,1977-09-19,563,1,N,5343,11
1958,Janina,Keme,Female,1985-09-01,96,5,N,1910,4
1959,Arlen,Klossek,Male,1978-09-18,73,6,N,6430,8
1960,Falkner,Jochens,Male,1978-07-03,259,6,N,2265,7
1961,Licha,Lyes,Female,1960-11-22,881,6,N,2858,9
1962,Paddie,Grunder,Male,1977-11-01,4,6,N,3160,10
1963,Syman,Trimnell,Male,1998-03-18,272,6,N,464,9
1964,Cara,Campbell-Dunlop,Female,1964-06-19,803,2,N,6638,3
1965,Bendicty,Powrie,Male,1973-12-14,459,6,N,6253,8
1966,Moshe,Nicholl,Male,1993-10-31,908,3,N,4489,10
1967,Nomi,"",Female,1985-11-19,948,2,N,5258,5
1968,Frederica,Hughman,Female,1994-06-12,438,5,N,2935,8
1969,Dimitry,Kunkler,Male,1961-07-06,1003,6,N,1320,10
1970,Carl,Eyre,Male,1982-08-23,866,5,N,227,9
1971,Mariel,Dyke,Female,1998-02-10,900,6,N,7011,9
1972,Obed,Pauler,Male,1989-07-14,397,6,N,7276,7
1973,Fanni,Liffe,Female,1980-01-11,939,3,N,7590,8
1974,Aharon,Moller,Male,1958-06-15,642,6,N,3270,9
1975,Tommie,Midden,Female,1965-10-19,528,1,N,3027,2
1976,Letitia,Coan,Female,1975-08-16,217,5,N,6653,8
1977,Myrtia,Paschke,Female,1977-10-04,900,6,N,4211,10
1978,Marge,Skerm,Female,1955-01-06,264,5,N,7850,2
1979,Ephrem,Cariss,Male,1960-05-15,330,6,N,3609,4
1980,Kenneth,Viall,Male,1992-06-20,604,4,N,1418,10
1981,Calv,Zelland,Male,1986-01-30,628,1,N,7750,10
1982,Julee,Hallewell,Female,1968-03-30,193,4,N,2497,8
1983,Kimberlee,Soonhouse,Female,1963-03-10,848,2,N,2385,12
1984,Hewett,Alessandretti,Male,1999-06-01,314,6,N,5747,5
1985,Chrysler,Longstaffe,Female,1978-12-02,106,6,N,881,6
1986,Melania,Ruske,Female,1981-12-30,585,5,N,3197,8
1987,Jacobo,Rosenblum,Male,1956-06-08,816,1,N,7400,10
1988,Kelwin,Goldsmith,Male,1957-04-15,892,5,N,3224,10
1989,Emalee,Guitel,Female,1973-07-21,660,4,N,5905,9
1990,Mira,Askham,U,,721,3,N,7141,6
1991,Tobe,Godrich,Male,1993-09-27,474,6,N,2872,9
1992,Shanta,Attrill,Female,1995-10-21,1024,6,N,1436,8
1993,Agustin,Isworth,Male,1980-07-27,233,4,N,3549,11
1994,Gray,McLorinan,Female,1986-04-25,900,3,N,1828,7
1995,Mabel,Sallter,Female,1969-03-26,197,6,N,6901,10
1996,Filmer,Furby,Male,1985-12-29,527,5,N,1387,8
1997,Tedmund,Simonsson,Male,1996-09-27,191,5,N,6689,4
1998,Hamil,Britch,Male,1975-03-26,608,3,N,162,6
1999,Raquel,Bamlett,Female,1962-08-16,22,6,N,827,7
2000,Kain,Rene,U,,184,4,N,1309,1
2001,Mada,Martinho,Female,1977-10-06,209,6,N,6183,10
2002,Matilde,Hamsher,Female,1971-06-20,803,5,N,3488,4
2003,Lilli,Hargey,Female,1962-06-21,330,4,N,2803,8
2004,Brandy,Showering,Male,1963-06-12,22,2,N,3786,2
2005,Marina,McElwee,Female,1978-08-20,588,3,N,955,8
2006,Hyacinthia,Tuley,Female,1999-10-04,728,4,N,887,11
2007,Gail,Scarrisbrick,Male,1970-04-13,1047,6,N,889,12
2008,Jamill,Cudd,Male,1993-07-27,13,6,N,1817,8
2009,Neilla,Castrillo,Female,1960-03-16,512,2,N,668,8
2010,Duff,Guyer,Male,1974-01-31,143,4,N,484,10
2011,Guthrie,MacAne,Male,1978-01-22,333,4,N,6305,9
2012,Maisey,Lavell,Female,1972-09-07,44,3,N,4141,11
2013,Marge,Girault,Female,1995-08-10,934,2,N,5254,11
2014,Sandye,Avraam,Female,1990-05-25,21,6,N,7316,11
2015,Charyl,Sibson,Female,1974-02-19,76,1,N,6437,2
2016,Laraine,Merioth,Female,1998-11-19,727,2,N,992,8
2017,Ezri,Sadry,Male,1995-02-11,884,2,N,4281,10
2018,Richie,Matts,Male,1963-01-30,236,1,N,3075,7
2019,Neda,Perkis,Female,1953-09-13,63,3,N,3305,7
2020,Portia,Proudlock,Female,1971-05-06,323,2,N,2013,3
2021,Ulrica,Abelwhite,U,,1005,4,N,2236,9
2022,Mortimer,Iremonger,Male,1982-07-03,397,1,N,2478,7
2023,Marco,Denziloe,Male,1971-01-11,1026,3,N,6320,10
2024,Elinor,Biggerstaff,Female,2000-07-14,1035,6,N,569,8
2025,Agosto,Thon,Male,1982-04-15,432,6,N,6776,8
2026,Anabelle,Rogerson,Female,1987-09-18,717,6,N,488,7
2027,Whitney,Dahle,Male,1964-09-02,959,3,N,4358,8
2028,Cathy,Parmley,Female,1976-12-10,684,2,N,7748,8
2029,Charlie,Hastilow,Male,1992-03-10,473,5,N,6407,10
2030,Xymenes,Sprull,Male,1961-01-09,74,3,N,3841,11
2031,Philbert,Albone,Male,1987-01-21,408,5,N,3339,7
2032,Theodore,Chicchelli,Male,1983-09-09,293,6,N,181,10
2033,Mar,Philippon,Male,1971-08-31,264,3,N,3965,3
2034,June,Haslam,Female,1974-01-10,433,5,N,7299,2
2035,Kylie,Terese,Male,1979-06-01,87,5,N,5065,8
2036,Alix,Gilliland,Female,1977-04-29,568,5,N,2507,9
2037,Irwin,Ryall,Male,1989-01-04,547,5,N,7668,9
2038,Fae,Done,Female,1959-11-26,225,6,N,6239,4
2039,Laureen,Blower,Female,1978-03-26,204,4,N,7984,6
2040,Gal,Scardafield,Male,1969-09-05,876,2,N,7948,12
2041,Mort,Heath,Male,1957-10-27,15,5,N,1154,11
2042,Bendix,Cooke,Male,1968-08-14,934,5,N,2110,8
2043,Veronike,Clampett,Female,1977-09-05,932,5,N,5876,7
2044,Leyla,Eddington,Female,1998-08-02,707,6,N,567,8
2045,Hermina,Franzel,Female,1984-07-03,337,3,N,2100,8
2046,Charis,Maas,Female,1959-07-27,682,6,N,4931,10
2047,Kirsten,Slegg,Female,1975-04-13,937,2,N,2920,12
2048,Sorcha,Genthner,Female,1960-04-13,107,3,N,773,3
2049,Jud,Purchon,Male,1962-02-12,616,3,N,3402,7
2050,Opal,Costa,Female,1954-06-26,476,6,N,6364,11
2051,Teresita,Drinnan,Female,1959-06-15,942,1,N,2220,3
2052,Ganny,Sealeaf,Male,1955-11-30,585,6,N,5187,8
2053,Horatius,Dufton,Male,1978-05-28,908,2,N,6589,8
2054,Horace,Gilpillan,Male,1995-08-21,900,6,N,185,1
2055,Harmon,Bakster,Male,1980-09-14,895,3,N,1869,10
2056,Cristin,Smoughton,Female,1986-03-04,323,3,N,3390,9
2057,Elianora,Sally,Female,1959-10-04,392,2,N,6439,4
2058,Ronna,Wickersham,Female,1978-02-04,868,3,N,7163,7
2059,Kylen,Gimson,Female,1977-02-15,670,3,N,3785,12
2060,Constancia,Akram,Female,1959-01-23,366,5,N,5156,3
2061,Loralyn,"",Female,1983-01-24,16,3,N,4518,9
2062,Guillermo,Kolakovic,Male,1976-08-19,58,5,N,1756,9
2063,Benny,Crudge,Male,1963-06-17,146,1,N,1761,10
2064,Reynard,Jaffrey,Male,1969-05-19,535,6,N,7239,1
2065,Silvio,Henrichs,Male,1978-03-13,734,6,N,5827,7
2066,Skipp,McLarens,Male,1969-12-21,604,4,N,3414,7
2067,Slade,Mulvin,Male,1979-05-05,934,5,N,5217,10
2068,Wandie,Nare,Female,1956-08-08,659,3,N,4363,9
2069,Sol,Holdron,U,,639,6,N,7879,8
2070,Tiphany,Leppington,Female,1981-12-05,834,5,N,1375,7
2071,Ardis,Ramelet,Female,1978-02-07,568,5,N,1752,4
2072,Margie,Tillyer,Female,1960-04-20,269,6,N,1688,9
2073,Linea,"",Female,1974-01-30,900,4,N,2601,8
2074,Roslyn,Rawdall,Female,1997-06-11,908,5,N,2720,9
2075,Devondra,Jovis,Female,1973-04-23,41,5,N,7964,10
2076,Beatriz,Tweddle,Female,1969-06-03,28,6,N,4901,11
2077,Tobe,Lindroos,Female,1992-02-26,507,6,N,4074,12
2078,Joice,Govett,Female,1989-08-30,859,5,N,6167,1
2079,Eda,"",Female,1956-07-29,379,3,N,7158,3
2080,Rosamond,Sainer,Female,1959-08-07,140,3,N,608,2
2081,Gelya,Coaker,Female,1972-06-21,339,5,N,3397,7
2082,Sybyl,Beekman,Female,1979-12-07,757,2,N,764,7
2083,Karee,Ortler,Female,1980-07-18,568,5,N,7195,7
2084,Britni,Menguy,Female,1986-10-03,397,6,N,1373,7
2085,Carolynn,Samsin,Female,1956-05-03,504,5,N,6843,9
2086,Gayle,Cockerell,Male,1997-01-03,193,3,N,5236,9
2087,Yehudi,Sandon,Male,1969-06-08,144,6,N,1116,3
2088,Ernie,Wankel,Male,1969-10-09,721,6,N,1606,7
2089,Erie,Ballston,Male,1958-01-07,961,3,N,1016,4
2090,Stanton,Schimoni,Male,1964-12-05,416,6,N,6333,6
2091,Dominga,Crosfield,Female,1980-06-22,675,5,N,4847,9
2092,Stavros,Hazelby,Male,1977-12-22,943,3,N,7489,8
2093,Salem,Doiley,Male,1999-09-10,884,3,N,1868,9
2094,Merle,Pesticcio,Male,1984-01-27,482,5,N,2388,2
2095,Anette,Guerreiro,Female,1989-11-13,439,1,N,295,8
2096,Torrie,Smartman,Female,1969-05-21,621,4,N,1683,9
2097,Web,Decaze,Male,1988-04-08,94,5,N,6695,2
2098,Ame,Tossell,Female,1969-12-13,264,3,N,4009,12
2099,Mikel,McKechnie,Male,1959-10-03,193,4,N,3909,6
2100,Der,Blatcher,Male,1978-05-30,536,5,N,7099,1
2101,Maryann,"",Female,1998-03-08,420,6,N,213,7
2102,Carl,Penquet,Male,1976-01-08,3,1,N,2165,10
2103,Jayme,Hendin,Male,1975-09-22,949,1,N,6733,4
2104,Livy,Roote,Female,1979-01-29,305,5,N,321,3
2105,Terrance,Goligher,Male,1971-11-11,604,4,N,1450,8
2106,Antons,Ley,Male,1970-03-19,785,4,N,7408,6
2107,Dre,Ferrillo,Female,1992-07-10,919,2,N,2182,9
2108,Michel,O'Halligan,Female,1985-11-24,315,6,N,3723,8
2109,Grazia,Vinson,Female,1965-04-13,538,4,N,486,6
2110,Gard,Marris,Male,1973-07-31,501,3,N,5961,11
2111,Ellis,Vokes,Male,1973-12-28,302,2,N,7855,4
2112,Aubrie,Glaum,Female,1993-05-17,524,6,N,3039,9
2113,Nita,Bushell,Female,1972-01-06,30,1,N,3529,12
2114,Erick,Caveill,Male,1954-11-29,112,3,N,7026,8
2115,Shannon,Pflieger,Male,1975-08-31,604,6,N,7835,5
2116,Wyndham,Ecob,Male,1979-01-20,211,2,N,5227,8
2117,Llywellyn,Christall,Male,1995-06-14,499,1,N,3103,8
2118,Ulrick,Calyton,Male,1978-07-22,905,3,N,2592,10
2119,Dorise,Bellon,Female,1985-03-01,193,5,N,1366,10
2120,Clare,Attoe,Male,1997-01-03,208,5,N,2967,8
2121,Clarita,Jaqueminet,Female,1989-02-15,626,6,N,2534,8
2122,Osborne,Nawton,Male,1973-01-27,934,4,N,587,1
2123,Shirley,Negal,Female,1993-03-19,610,1,N,3733,12
2124,Damien,Bartczak,Male,1978-01-30,585,3,N,3646,10
2125,Laurene,Linstead,Female,1975-01-27,958,3,N,1616,9
2126,Hugibert,Getcliff,Male,1958-03-29,528,6,N,511,2
2127,Wanids,Baudet,Female,1974-02-15,88,5,N,6737,8
2128,Gregorius,Cockram,Male,1976-09-25,85,2,N,3226,9
2129,Barron,Waszkiewicz,Male,1980-10-07,1014,3,N,5440,1
2130,Evangelina,Coxhell,Female,1990-01-01,717,4,N,4300,3
2131,Nettle,Painter,Female,1971-03-21,374,6,N,2034,12
2132,Davina,Dougary,Female,1985-02-02,822,4,N,4196,9
2133,Clarissa,Blaisdale,Female,1998-01-20,381,3,N,1302,9
2134,Crosby,Ruoff,Male,2000-02-21,473,1,N,7827,8
2135,Teador,Laurant,Male,1980-09-18,191,6,N,4553,7
2136,Heather,Golsworthy,Female,1965-07-12,237,4,N,3593,1
2137,Renie,"",Female,1971-06-22,948,1,N,2927,10
2138,Jonell,Gon,Female,1978-11-28,813,3,N,866,3
2139,Carolina,Brands,Female,1982-02-06,955,2,N,2304,8
2140,Hilario,Ramsdell,Male,1976-09-30,241,3,N,5102,4
2141,Georgie,Bruggen,Female,1964-08-21,719,4,N,1186,8
2142,Marti,McComish,Female,1979-07-02,482,1,N,7151,10
2143,Napoleon,Terron,Male,1963-12-23,476,4,N,6168,8
2144,Maureene,Kingstne,Female,1978-04-11,409,6,N,3881,6
2145,Adrea,Quittonden,Female,1959-11-11,438,2,N,2664,10
2146,Timmie,Lenden,Male,1967-01-25,568,5,N,2612,7
2147,Franzen,Kielty,Male,1998-11-04,109,4,N,2318,3
2148,Annis,Freeth,Female,1989-03-20,790,6,N,6091,10
2149,Lana,Druce,Female,1978-05-19,96,3,N,1368,5
2150,Huntlee,Pashba,Male,1959-09-05,585,2,N,1943,9
2151,Herrick,Gammett,Male,1986-10-23,135,1,N,765,3
2152,Junina,Labone,Female,1968-11-05,124,6,N,6680,1
2153,Jimmy,"",Male,1986-10-13,521,5,N,7764,8
2154,Bird,Bolf,Female,1980-01-08,948,3,N,5182,9
2155,Fayth,Millions,Female,1964-01-09,971,5,N,6972,4
2156,Darill,Mowday,Male,1977-04-08,235,6,N,7614,8
2157,Alidia,Petyankin,Female,1978-01-30,99,5,N,6966,10
2158,Caesar,Begbie,Male,1960-12-18,839,5,N,5708,8
2159,Godfrey,Bottini,Male,1963-10-05,568,4,N,3361,10
2160,Kettie,Cantopher,Female,1971-06-26,371,6,N,6931,9
2161,Tommie,Mardle,Male,1998-01-14,908,5,N,777,6
2162,Andrew,Blunt,Male,1974-05-09,937,4,N,257,6
2163,Tim,Guilliatt,Male,1996-12-25,959,6,N,1505,8
2164,Toinette,Clementson,Female,1973-08-16,521,6,N,6636,5
2165,Marlie,Teesdale,U,,1027,1,N,2629,4
2166,Mareah,Woodnutt,Female,1984-11-09,387,5,N,4269,12
2167,Laina,Semorad,Female,1997-07-11,438,5,N,3232,9
2168,Levon,Woollard,Male,1974-11-16,15,6,N,6254,10
2169,Jarrad,Atwell,Male,1979-02-28,721,5,N,4888,2
2170,Dewitt,Laight,Male,1963-04-27,942,1,N,7111,6
2171,Laryssa,Maes,Female,1970-02-10,504,3,N,1009,8
2172,Emmery,Angrock,Male,1979-01-05,314,2,N,3918,5
2173,Gracia,McAteer,Female,1976-09-21,846,6,N,78,7
2174,Rock,Vickerstaff,Male,1962-09-21,996,3,N,6415,8
2175,Elvyn,Bullas,Male,1985-11-01,458,5,N,2971,10
2176,Josie,Gallemore,Female,1962-11-09,40,4,N,7803,10
2177,Waverly,Creebo,Male,1977-10-08,652,5,N,7608,11
2178,Veriee,Colthard,Female,1954-03-18,313,5,N,5169,7
2179,Benson,cornhill,Male,1960-08-20,866,5,N,1613,4
2180,Urbanus,Trevaskus,Male,1960-01-11,597,4,N,7385,8
2181,Tobe,Roxby,Male,1974-07-17,462,6,N,347,7
2182,Symon,Minchin,Male,1967-04-23,848,4,N,5033,9
2183,Jillie,Fyndon,Female,1972-02-07,1029,6,N,7470,9
2184,Lamar,Gladman,Male,1971-12-05,651,5,N,1224,9
2185,Gayle,Gridley,Female,1963-10-15,478,5,N,7002,8
2186,Carolina,Sexty,Female,1963-03-18,146,3,N,2905,3
2187,Brunhilde,Kendall,Female,1997-12-27,198,5,N,973,11
2188,Zonnya,Fayter,Female,1972-04-03,814,5,N,7457,1
2189,Thedric,"",Male,1998-02-25,496,3,N,3624,4
2190,Maressa,Kondrachenko,Female,1979-04-17,397,1,N,1048,11
2191,Alley,Fitchell,Male,1976-05-11,374,6,N,4371,10
2192,Hubie,Leipold,Male,1966-08-27,618,5,N,3939,7
2193,Roldan,Carrington,Male,1955-12-16,905,6,N,4088,4
2194,Johnette,O'Fergus,Female,1958-09-10,1014,2,N,5166,6
2195,Nevsa,Taill,Female,1987-05-02,754,2,N,850,4
2196,Skylar,Brise,Male,1976-06-08,26,4,N,4031,5
2197,Filip,Willows,Male,1993-09-16,69,5,N,535,7
2198,Marijn,Arnoll,Male,1998-01-10,440,2,N,6883,11
2199,Leigha,Ranger,Female,1983-02-09,577,4,N,6276,10
2200,Teodoor,Lovelace,Male,1986-07-13,150,2,N,6050,9
2201,Trisha,Basset,Female,1998-12-12,567,2,N,264,8
2202,Diannne,Neissen,Female,1977-08-19,519,2,N,5342,5
2203,Ganny,Alessandrelli,Male,1998-12-23,93,4,N,7962,8
2204,Kacie,Barthram,Female,1967-09-07,438,3,N,4267,7
2205,Birk,Elphey,U,,553,5,N,6724,8
2206,Osmond,McCamish,Male,1957-05-25,225,1,N,7743,5
2207,Junia,Gall,Female,1979-01-26,780,6,N,6363,10
2208,Lavena,Embling,Female,1954-05-07,568,5,N,6496,7
2209,Rriocard,Gavan,Male,1993-08-04,934,2,N,150,9
2210,Kirby,Cameron,Male,1985-11-24,934,3,N,521,8
2211,Carmelita,Matuskiewicz,Female,1975-08-27,900,6,N,1174,6
2212,Adrianne,Raoux,Female,1974-05-13,16,2,N,3977,7
2213,Jesse,Leyshon,Female,1996-05-07,365,2,N,2493,2
2214,Farlay,Plevey,Male,1957-03-26,900,4,N,4258,1
2215,Viola,Wadhams,Female,1971-02-20,225,6,N,7015,9
2216,Clarinda,Woffinden,Female,1962-01-02,20,4,N,6294,9
2217,Kristofor,Juris,Male,1981-10-17,937,5,N,5474,5
2218,Madelena,Blincoe,Female,1992-05-27,647,1,N,1990,6
2219,Ansel,Napier,Male,1982-03-01,149,4,N,251,5
2220,Curr,Jancey,Male,1959-05-13,929,6,N,3189,6
2221,Tye,Scottini,Male,1995-11-07,190,1,N,3338,4
2222,Caroline,Grabban,Female,1974-08-26,461,5,N,3780,8
2223,Sarita,Georgiev,Female,1981-01-29,777,5,N,4845,7
2224,Sydel,Seccombe,Female,1998-08-18,441,4,N,3321,3
2225,Christina,Easum,Female,1988-04-02,29,1,N,414,8
2226,Hedvig,Flatt,Female,1955-07-22,525,5,N,357,8
2227,Duff,Kemble,Male,1976-07-16,762,2,N,7825,8
2228,Rosita,Soppeth,Female,1956-03-09,942,3,N,3581,1
2229,Linette,Gotmann,Female,1959-04-10,507,2,N,3604,9
2230,Gertruda,Shrimpling,Female,1977-12-22,568,5,N,5178,12
2231,Rasla,Landreth,Female,1959-09-25,233,5,N,3727,5
2232,Nev,Malone,Male,1990-05-07,964,6,N,2637,5
2233,Cassi,Killingworth,Female,1973-09-04,628,6,N,4304,7
2234,Dylan,Hanvey,Male,1986-09-09,1014,5,N,770,9
2235,Maxine,Cauldwell,Female,1979-10-02,652,1,N,6960,1
2236,Arin,Crickmoor,Male,1968-04-16,143,2,N,1130,7
2237,Julia,Walden,Female,1969-06-26,568,6,N,228,6
2238,Nata,Plinck,Female,1978-09-14,684,6,N,4443,9
2239,Jocelyne,Pasquale,Female,1960-01-11,701,4,N,3482,8
2240,Niall,Hallifax,Male,1969-07-25,286,4,N,5713,10
2241,Augy,Jerrems,Male,1975-02-23,937,3,N,4238,1
2242,Elsy,Springell,Female,1977-09-24,100,6,N,6567,7
2243,Lena,Cronshaw,Female,1976-08-28,476,2,N,7289,12
2244,Sidney,Cargon,Male,1972-05-10,565,5,N,2618,12
2245,Elsinore,Banbrook,Female,1980-04-21,740,5,N,5527,9
2246,Giraldo,Lacer,Male,1979-01-24,430,6,N,3218,1
2247,Gweneth,Wilkins,Female,1995-01-20,1001,4,N,7683,3
2248,Helsa,Grandisson,Female,1996-05-23,46,5,N,5773,7
2249,Kiele,Caghan,Female,1996-11-11,908,5,N,6656,10
2250,De witt,Gleave,Male,1992-06-26,331,3,N,4849,8
2251,Leslie,Shotboult,Male,1959-08-19,1043,3,N,5678,1
2252,Darcey,Annis,U,,1003,4,N,6398,9
2253,Gracie,Kubacki,Female,1959-02-08,495,2,N,912,11
2254,Ann,Beek,Female,1955-10-21,988,1,N,2083,11
2255,Iorgo,Krol,Male,1992-07-11,264,2,N,6389,5
2256,Mara,Rosterne,Female,1978-02-26,386,5,N,2570,8
2257,Siward,Corradino,Male,1977-10-13,438,5,N,462,11
2258,Cathy,Powter,Female,1974-03-21,287,3,N,1671,8
2259,Leanora,Calbert,Female,1999-07-02,669,1,N,215,4
2260,Jarad,Barthropp,Male,1967-02-09,344,3,N,6938,6
2261,Gerome,Monshall,Male,1980-09-21,538,6,N,5267,8
2262,Nyssa,Banister,Female,1984-04-21,504,6,N,3701,6
2263,Lois,Sorel,Female,1987-02-06,355,6,N,1696,10
2264,Tony,Shirley,Female,1972-07-17,29,1,N,4867,8
2265,Brendan,Vicent,Male,1980-07-29,1043,6,N,6748,3
2266,Jeth,Tomes,Male,1998-10-11,585,3,N,7703,10
2267,Andrei,Mulchrone,Female,1964-04-28,476,1,N,7708,8
2268,Wilhelmina,Gothup,Female,1965-10-07,504,5,N,836,4
2269,Beitris,Lamy,Female,1989-11-11,262,5,N,2329,12
2270,Augustus,Edleston,Male,1966-09-28,133,1,N,2851,10
2271,King,Hoston,Male,1974-03-26,331,6,N,5414,2
2272,Grete,Hindenburg,Female,1994-12-21,30,5,N,6888,10
2273,Rhetta,Lambrook,Female,1964-08-04,404,6,N,2840,4
2274,Nada,Reinert,Female,1979-11-26,11,6,N,435,4
2275,Ursulina,Carter,Female,1992-07-19,260,4,N,2031,9
2276,Stormy,Caveney,Female,1985-10-06,134,6,N,809,1
2277,Gillie,Ruben,Female,1963-08-22,507,4,N,4816,1
2278,Gerri,Heliet,Male,1977-09-25,528,2,N,7042,4
2279,Garrett,Szymon,Male,1979-03-19,136,5,N,3961,2
2280,Wrennie,Alexandersson,Female,1960-11-18,53,5,N,3090,1
2281,Valaria,Abrehart,Female,1989-05-10,568,4,N,762,6
2282,Dominic,Gregoletti,Male,1957-02-25,721,2,N,4157,3
2283,Gaspar,Janaway,Male,1954-02-08,932,3,N,3814,7
2284,Ola,Lenoir,Female,1974-02-16,181,3,N,6751,1
2285,Maritsa,Bellison,Female,1973-10-27,972,3,N,7664,1
2286,Katuscha,Sapsed,Female,1995-06-02,453,3,N,632,3
2287,Gisela,Partener,Female,1974-04-22,877,3,N,6001,1
2288,Cirillo,Hook,Male,1964-05-04,453,3,N,4019,9
2289,Kissie,Steanson,Female,1980-09-25,474,2,N,3121,1
2290,Myca,Standley,Male,1981-03-10,439,6,N,3908,5
2291,Guido,Meynell,Male,1971-04-13,902,2,N,6278,12
2292,Christie,MacClure,Female,1998-06-02,474,6,N,2264,9
2293,Engracia,Newcom,Female,1958-03-07,107,1,N,1991,10
2294,Skipton,Cordie,Male,1987-06-16,21,5,N,3463,4
2295,Farris,Hazelby,U,,746,6,N,1567,10
2296,Nathalia,Sanger,Female,2002-01-01,161,1,N,3088,8
2297,Pauletta,Taffee,Female,1971-11-27,942,2,N,6545,10
2298,Brigham,Vyse,Male,1997-10-28,776,6,N,7227,8
2299,Mahmoud,Dagworthy,Male,1986-10-21,709,4,N,1575,12
2300,Cary,Cockerham,Male,1998-09-26,908,6,N,6181,8
2301,Ken,Vashchenko,Male,1966-10-30,193,6,N,6408,10
2302,Loraine,Beamish,Female,1999-01-09,313,6,N,5511,9
2303,Alair,Combe,Male,1993-04-13,487,6,N,5802,8
2304,Shelia,Bellew,Female,1957-06-01,568,6,N,7878,9
2305,Aeriell,Greeding,Female,1984-07-09,896,2,N,5044,5
2306,Hilary,Tregunna,Female,1960-04-19,937,4,N,3,12
2307,Corina,Shadwick,Female,1978-06-28,235,4,N,6159,10
2308,Nancey,Hastie,Female,1963-03-19,937,6,N,685,2
2309,Herc,McIlhone,Male,1985-01-13,708,1,N,7230,1
2310,Jed,Humpherston,Male,1970-02-10,186,4,N,7349,3
2311,Addi,"",Female,1989-02-15,557,5,N,4140,7
2312,Ronnica,Grebner,Female,1979-08-10,28,5,N,1716,6
2313,Christa,Pauley,Female,1966-07-10,948,5,N,4303,9
2314,Ravid,Lapenna,Male,1993-12-22,934,4,N,5002,10
2315,Pernell,MacCheyne,Male,1994-03-01,835,1,N,2463,9
2316,Vernen,Bourgaize,Male,1978-03-21,766,2,N,2898,11
2317,Alwin,Cuberley,Male,1976-12-07,322,6,N,2238,3
2318,Willa,Malyan,Female,1988-03-01,743,6,N,6854,10
2319,David,Darrigrand,Male,1985-05-03,438,3,N,428,7
2320,Kaylyn,Throssell,Female,1965-12-21,897,1,N,1805,5
2321,Libbi,Freeberne,Female,1980-03-25,22,6,N,898,8
2322,Hazlett,Rosenschein,Male,1992-05-24,782,6,N,4548,11
2323,Adair,Piser,Male,1988-04-30,38,3,N,6456,10
2324,Jerrold,Robben,Male,1966-08-05,398,6,N,4796,8
2325,Emmett,Whatsize,Male,1964-01-06,487,4,N,6200,6
2326,Trev,Boothebie,Male,1966-06-22,749,3,N,3915,8
2327,Alie,Sowle,Female,1963-04-05,984,1,N,2177,8
2328,Gayler,Shackle,Male,1986-06-03,264,6,N,364,6
2329,Donny,Stiven,Female,1957-12-19,1022,1,N,7370,10
2330,Claresta,Bonnor,Female,1990-01-17,577,5,N,2756,10
2331,Marybelle,Antal,Female,1963-04-11,586,6,N,3816,9
2332,Jeff,Goodere,Male,1977-04-20,991,4,N,3331,8
2333,Ives,Adolfson,Male,1966-04-19,305,6,N,2268,6
2334,Zebulen,Hefford,Male,1996-03-16,604,1,N,1557,5
2335,Payton,Sheach,U,,462,5,N,2826,10
2336,Karney,Labrone,Male,1978-01-19,264,1,N,5823,7
2337,Odilia,Bick,Female,2000-01-11,988,5,N,1832,9
2338,Clarie,Hackworth,Female,1986-11-28,1029,5,N,5473,9
2339,Damien,Haddeston,Male,1958-12-28,160,2,N,1658,5
2340,Joachim,Amer,Male,1978-03-29,475,6,N,3672,10
